num_frames,fitness,loss
25,0.0,
50,0.0,
75,0.0,
100,0.0,
125,0.0,
150,0.0,
175,0.0,
200,0.0,
225,0.0,
250,0.0,
275,-111.78311768584535,
300,-111.78311768584535,
325,-111.78311768584535,
350,-111.78311768584535,
375,-111.78311768584535,
400,-111.78311768584535,
425,-111.78311768584535,
450,-111.78311768584535,
475,-111.78311768584535,
500,-111.78311768584535,
525,-107.43213101356378,
550,-107.43213101356378,
575,-107.43213101356378,
600,-107.43213101356378,
625,-107.43213101356378,
650,-118.55664537730627,
675,-118.55664537730627,
700,-118.55664537730627,
725,-118.55664537730627,
750,-118.55664537730627,
775,-118.55664537730627,
800,-118.55664537730627,
825,-118.55664537730627,
850,-112.13959113671444,
875,-112.13959113671444,
900,-108.63355084042996,
925,-108.63355084042996,
950,-108.63355084042996,
975,-108.63355084042996,
1000,-108.63355084042996,
1025,-108.63355084042996,
1050,-108.63355084042996,
1075,-108.63355084042996,
1100,-108.63355084042996,
1125,-108.63355084042996,
1150,-108.63355084042996,
1175,-108.63355084042996,
1200,-108.63355084042996,
1225,-108.63355084042996,
1250,-108.63355084042996,
1275,-108.63355084042996,
1300,-108.63355084042996,
1325,-108.63355084042996,
1350,-108.63355084042996,
1375,-108.63355084042996,
1400,-108.63355084042996,
1425,-108.63355084042996,
1450,-108.63355084042996,
1475,-108.63355084042996,
1500,-108.63355084042996,
1525,-108.63355084042996,
1550,-108.63355084042996,
1575,-108.63355084042996,
1600,-108.63355084042996,
1625,-108.63355084042996,
1650,-108.63355084042996,
1675,-108.63355084042996,
1700,-108.63355084042996,
1725,-108.63355084042996,
1750,-108.63355084042996,
1775,-108.63355084042996,
1800,-108.63355084042996,
1825,-108.63355084042996,
1850,-108.63355084042996,
1875,-108.63355084042996,
1900,-108.63355084042996,
1925,-108.63355084042996,
1950,-108.63355084042996,
1975,-108.63355084042996,
2000,-108.63355084042996,
2025,-108.63355084042996,
2050,-108.63355084042996,
2075,-108.63355084042996,
2100,-108.63355084042996,
2125,-108.63355084042996,
2150,-108.63355084042996,
2175,-108.63355084042996,
2200,-108.63355084042996,
2225,-108.63355084042996,
2250,-108.63355084042996,
2275,-108.63355084042996,
2300,-108.63355084042996,
2325,-108.63355084042996,
2350,-108.63355084042996,
2375,-108.63355084042996,
2400,-108.63355084042996,
2425,-108.63355084042996,
2450,-108.63355084042996,
2475,-108.63355084042996,
2500,-108.63355084042996,
2525,-108.63355084042996,
2550,-108.63355084042996,
2575,-108.63355084042996,
2600,-108.63355084042996,
2625,-108.63355084042996,
2650,-108.63355084042996,
2675,-108.63355084042996,
2700,-108.63355084042996,
2725,-108.63355084042996,
2750,-108.63355084042996,
2775,-108.63355084042996,
2800,-108.63355084042996,
2825,-108.63355084042996,
2850,-108.63355084042996,
2875,-108.63355084042996,
2900,-108.63355084042996,
2925,-108.63355084042996,
2950,-108.63355084042996,
2975,-108.63355084042996,
3000,-108.63355084042996,
3025,-108.63355084042996,
3050,-108.63355084042996,
3075,-108.63355084042996,
3100,-108.63355084042996,
3125,-108.63355084042996,
3150,-108.63355084042996,
3175,-108.63355084042996,
3200,-108.63355084042996,
3225,-108.63355084042996,
3250,-108.63355084042996,
3275,-108.63355084042996,
3300,-108.63355084042996,
3325,-108.63355084042996,
3350,-108.63355084042996,
3375,-108.63355084042996,
3400,-108.63355084042996,
3425,-108.63355084042996,
3450,-108.63355084042996,
3475,-108.63355084042996,
3500,-108.63355084042996,
3525,-108.63355084042996,
3550,-108.63355084042996,
3575,-108.63355084042996,
3600,-108.63355084042996,
3625,-108.63355084042996,
3650,-108.63355084042996,
3675,-108.63355084042996,
3700,-108.63355084042996,
3725,-108.63355084042996,
3750,-108.63355084042996,
3775,-108.63355084042996,
3800,-108.63355084042996,
3825,-108.63355084042996,
3850,-108.63355084042996,
3875,-108.63355084042996,
3900,-108.63355084042996,
3925,-108.63355084042996,
3950,-108.63355084042996,
3975,-108.63355084042996,
4000,-108.63355084042996,
4025,-108.63355084042996,
4050,-108.63355084042996,
4075,-108.63355084042996,
4100,-108.63355084042996,
4125,-108.63355084042996,
4150,-108.63355084042996,
4175,-108.63355084042996,
4200,-108.63355084042996,
4225,-108.63355084042996,
4250,-108.63355084042996,
4275,-108.63355084042996,
4300,-108.63355084042996,
4325,-108.63355084042996,
4350,-108.63355084042996,
4375,-108.63355084042996,
4400,-108.63355084042996,
4425,-108.63355084042996,
4450,-108.63355084042996,
4475,-108.63355084042996,
4500,-108.63355084042996,
4525,-108.63355084042996,
4550,-108.63355084042996,
4575,-108.63355084042996,
4600,-108.63355084042996,
4625,-108.63355084042996,
4650,-108.63355084042996,
4675,-108.63355084042996,
4700,-108.63355084042996,
4725,-108.63355084042996,
4750,-108.63355084042996,
4775,-108.63355084042996,
4800,-108.63355084042996,
4825,-147.95599309714817,
4850,-147.95599309714817,
4875,-147.95599309714817,
4900,-147.95599309714817,
4925,-147.95599309714817,
4950,-147.95599309714817,
4975,-147.95599309714817,
5000,-147.95599309714817,
5025,-147.95599309714817,
5050,-147.95599309714817,
5075,-128.05738351491163,
5100,-128.05738351491163,
5125,-128.05738351491163,
5150,-128.05738351491163,
5175,-128.05738351491163,
5200,-128.05738351491163,
5225,-128.05738351491163,
5250,-128.05738351491163,
5275,-128.05738351491163,
5300,-128.05738351491163,
5325,-128.05738351491163,
5350,-128.05738351491163,
5375,-128.05738351491163,
5400,-128.05738351491163,
5425,-128.05738351491163,
5450,-106.05609372374602,
5475,-106.05609372374602,
5500,-106.05609372374602,
5525,-106.05609372374602,
5550,-106.05609372374602,
5575,-106.05609372374602,
5600,-106.05609372374602,
5625,-106.05609372374602,
5650,-106.05609372374602,
5675,-106.05609372374602,
5700,-106.05609372374602,
5725,-106.05609372374602,
5750,-106.05609372374602,
5775,-106.05609372374602,
5800,-106.05609372374602,
5825,-106.05609372374602,
5850,-106.05609372374602,
5875,-106.05609372374602,
5900,-106.05609372374602,
5925,-106.05609372374602,
5950,-106.05609372374602,
5975,-106.05609372374602,
6000,-106.05609372374602,
6025,-106.05609372374602,
6050,-106.05609372374602,
6075,-106.05609372374602,
6100,-106.05609372374602,
6125,-106.05609372374602,
6150,-106.05609372374602,
6175,-106.05609372374602,
6200,-106.05609372374602,
6225,-106.05609372374602,
